address,"total NEST to claim, wei"
0xF85528ef72f404FC6bF5f02314c3586fe01cb8eC,330352219093754000000
0xf85D3AA80d5386B11A28C59C68D8b4896e82f2C1,16961345135160300000000
0xf8Baf28B6cd8a4506823882766eec12f7E407a65,1293548298970600000000
0xF98F0e7dd8E5189cB05664c0B220B7789c749Ef0,7334298860330870000
0xf99C8873B972b4192e789F55AB954188D0d9A133,2141715607795770000000
0xf9aE531E4b7992AFD7400741E0f3Ae9ddA919B0b,1648071655403240000000
0xF9b7C16bf0658F0F1CfaC7D8487D1284e72Ac931,393669509950085000000
0xFa158A46D2705Df574ADf619879984a70C66796d,12245080867065300000000
0xFaa41900848b7f68F4859676432811E6fC46a15c,162790734239372000000000
0xfB17d5CD85854B6Bee89e714591DE521F3169dE5,2070681877048810000000
0xfB563Cb2572c50480f0ff1A009DA54f1fC5D9AF3,8288144910511500000000
0xFB9ae8DDEe587e535F9075Dde3BaDec86E2A8e04,239884350580511000000
0xFbBfb548757D85D0e100Bf45491F577A5d4037De,6758788329469600000000
0xfbd08fD2B2c7148b4e38624158C3155b5B49F886,5533054487315870000000
0xfc0cA4f2534603123a557140a24695D906C18FAA,29060233701312000000000
0xFc1551c19e15e596C78115553ccA7a4139ba6B75,3115597047893440000000
0xfc1be7AdABB85075B02c5a6Aa020901A4c680068,14892648035203800000000
0xfc3267Cc1eAD34059f43A70Eda456b29D1D64214,2803921612032960000000
0xFc848DaD0622790b4349D3d0acba19206218615e,262813461987774000000
0xFcBB477ec276476B6029Ed0467F28F5ac1712884,7452467162919320000000
0xfcd437e59956a0b0A3233b6d01e08f769468521c,16242833082431700000
0xFcF80133cD4E8d79dDF8125A32980398a0B074D0,8219057639098060000000
0xFD47Dcc2b4419E0AfeB26C8120DBe8615bb031a7,2141715607795770000000
0xfd5E5DeB3a8b60c4a16b8d6eb9770BB60ce4cED0,502500420410543000000
0xfd944C5B30856e7B972200306aa65Fcce7Ec1f00,1532912398314100000000
0xfdf39D0789EF9965B63d176a0d41f21b46E3408B,58062651339092600000000
0xfE02bDAE68088012fF446A83567a71634895A9a4,2601068839474140000000
0xfe12fD94C2ad799fc0E09e62F10011DA73AabC1C,126342388264817000000
0xfe5021168D36b8af7d5DDbd98C5baeA8b69b42f4,2822955500988840000000
0xFE83ADb78AB84E3B3E7ba664eB4abd87A7b3916A,10348386391764800000000
0xfe8D5Dea7987d101247243D5BbAF7804a1Ff187a,2988891433349110000000
0xfe94A3dB3b92cd2Ce8672967A4EdbcC86784e1c7,1412453105770670000000
0xfeAfdd268E7Be4506b1cA86Cd52ED5B14648e21D,2587273647009730000000
0xFF014Ddc98c538D146B33B665484FC162148FCE6,6322003446373230000000
0xfF2AD84b31f046dECC8A4F627c7cf81fe61FF54b,190153219478798000000000
0xff75D3a2d2fd3f6b2D8DC883Ae21fDC972cf97A3,11886875884594200000000
0xfFa8abfB478969B09f9e1B622aaB1457AcB90457,2141715607795770000000
0xffe6212BAf6c88850dcD6511CD32Be11c50D3a61,239957210683578000000000
0xffeEB0C2715D83e7A1a1C5D9Ba159d1336d765ce,1401342462569890000
